file_id,peak_name,area.cpm,depth,OG,amount.ug,conc_rock.ug_g,conc_tle.ug.g,conc_maltene.ug.g,yield,ratio
TSQ3466_GB_OG022,C31 Dia S HO,12458.8483,101.9,22,51.00468938,4.626275681,11.33437542,7.083984637,0.02168391,NA
TSQ3466_GB_OG022,C32 2aMe R HO,4949.648905,101.9,22,20.26313338,1.83792593,4.502918529,2.814324081,0.02168391,NA
TSQ3466_GB_OG022,C32 2aMe S HO,3224.381601,101.9,22,13.20014322,1.197291902,2.933365161,1.833353226,0.02168391,NA
TSQ3466_GB_OG022,C32 3B Me Ba 22S+R HO,10966.86121,101.9,22,44.89671404,4.072264312,9.977047564,6.235654727,0.02168391,NA
TSQ3466_GB_OG022,C32 3B Me R HO,23958.62099,101.9,22,98.0830645,8.896423084,21.79623656,13.62264785,0.02168391,NA
TSQ3466_GB_OG022,C32 3B Me S HO,17204.69343,101.9,22,70.43348013,6.388524275,15.65188447,9.782427796,0.02168391,NA
TSQ3466_GB_OG022,C32 aB HR HO,107591.005,101.9,22,440.4617231,39.9511767,97.88038291,61.17523932,0.02168391,NA
TSQ3466_GB_OG022,C32 aB HS HO,50809.55909,101.9,22,208.0068491,18.86683439,46.22374425,28.88984016,0.02168391,NA
TSQ3466_GB_OG022,C33 2aMe R HO,1582.79481,101.9,22,6.479728758,0.5877305,1.439939724,0.899962328,0.02168391,NA
TSQ3466_GB_OG022,C33 2aMe S HO,808.0653022,101.9,22,3.308100294,0.300054448,0.735133399,0.459458374,0.02168391,NA
TSQ3466_GB_OG022,C33 3BMe R HO,13066.52124,101.9,22,53.49241286,4.851919534,11.88720286,7.429501786,0.02168391,NA
TSQ3466_GB_OG022,C33 3BMe S HO,6611.548113,101.9,22,27.06670389,2.455029831,6.014823087,3.759264429,0.02168391,NA
TSQ3466_GB_OG022,C33 aB HR HO,68078.64367,101.9,22,278.7039371,25.27926867,61.93420825,38.70888016,0.02168391,NA
TSQ3466_GB_OG022,C33 aB HS HO,33755.68852,101.9,22,138.1908155,12.53431433,30.70907012,19.19316882,0.02168391,NA
TSQ3466_GB_OG022,C34 2a Me R HO,1099.243211,101.9,22,4.500139754,0.408175941,1.000031056,0.62501941,0.02168391,NA
TSQ3466_GB_OG022,C34 2a Me S HO,602.5469552,101.9,22,2.466738461,0.22374045,0.548164102,0.342602564,0.02168391,NA
TSQ3466_GB_OG022,C34 3B Me R HO,5681.289538,101.9,22,23.25836234,2.109602026,5.168524964,3.230328103,0.02168391,NA
TSQ3466_GB_OG022,C34 3B Me S HO,786.2856491,101.9,22,3.218937604,0.29196713,0.715319467,0.447074667,0.02168391,NA
TSQ3466_GB_OG022,C34 aB HR HO,36627.96031,101.9,22,149.9494731,13.60085924,33.32210513,20.82631571,0.02168391,NA
TSQ3466_GB_OG022,C34 aB HS HO,17963.73797,101.9,22,73.54089663,6.670376112,16.34242147,10.21401342,0.02168391,NA
TSQ3466_GB_OG022,C35 2a Me R HO,431.6918285,101.9,22,1.767282744,0.160297755,0.392729499,0.245455937,0.02168391,NA
TSQ3466_GB_OG022,C35 2a Me S HO,266.0952413,101.9,22,1.089354714,0.098807684,0.242078825,0.151299266,0.02168391,NA
TSQ3466_GB_OG022,C35 3B Me R HO,521.3317489,101.9,22,2.134255372,0.193583254,0.474278971,0.296424357,0.02168391,NA
TSQ3466_GB_OG022,C35 3B Me S HO,107.9841041,101.9,22,0.442071013,0.040097144,0.098238003,0.061398752,0.02168391,NA
TSQ3466_GB_OG022,C35 aB HR HO,18782.96494,101.9,22,76.89469114,6.97457516,17.08770914,10.67981821,0.02168391,NA
TSQ3466_GB_OG022,C35 aB HS HO,14561.72135,101.9,22,59.6135418,5.407123973,13.24745373,8.279658584,0.02168391,NA
TSQ3466_GB_OG022,C36 2a Me R HO,239.2527212,101.9,22,0.979465391,0.088840398,0.217658976,0.13603686,0.02168391,NA
TSQ3466_GB_OG022,C36 2a Me S HO,350.3372473,101.9,22,1.434229075,0.130088805,0.318717572,0.199198483,0.02168391,NA
TSQ3466_GB_OG022,C36 3B Me R HO,1745.322096,101.9,22,7.145091522,0.648080864,1.587798116,0.992373822,0.02168391,NA
TSQ3466_GB_OG022,C36 3B Me S HO,1330.246548,101.9,22,5.445833382,0.493953141,1.210185196,0.756365748,0.02168391,NA
TSQ3466_GB_OG022,D4 C29 ISTD,24426.8683,101.9,22,100,9.070294785,22.22222222,13.88888889,0.02168391,NA
TSQ3466_GB_OG022,gamma HO,7274.768132,101.9,22,29.78182894,2.701299677,6.618184208,4.13636513,0.02168391,NA
TSQ3466_GB_OG022,Oleanane HO,469.3579307,101.9,22,1.921482217,0.174284101,0.426996048,0.26687253,0.02168391,NA
TSQ3466_GB_OG022,Oleanoid Triterpane 1 HO,383.7817602,101.9,22,1.571145984,0.142507572,0.349143552,0.21821472,0.02168391,NA
TSQ3466_GB_OG022,Oleanoid Triterpane 2 HO,383.7817602,101.9,22,1.571145984,0.142507572,0.349143552,0.21821472,0.02168391,NA
TSQ3466_GB_OG022,Oleanoid Triterpane 3 HO,501.2486966,101.9,22,2.052038315,0.186125924,0.456008514,0.285005321,0.02168391,NA
TSQ3466_GB_OG022,Oleanoid Triterpane 4 HO,1814.407985,101.9,22,7.427918973,0.673734147,1.650648661,1.031655413,0.02168391,NA
TSQ3466_GB_OG022,Oleanoid Triterpane 5 HO,1507.424148,101.9,22,6.171172373,0.559743526,1.371371638,0.857107274,0.02168391,NA
TSQ3466_GB_OG022,Oleanoid Triterpane 6 HO,501.6521398,101.9,22,2.053689952,0.186275733,0.456375545,0.285234716,0.02168391,NA
TSQ3466_GB_OG022,Oleanoid Triterpane 7 HO,1361.391144,101.9,22,5.573334769,0.505517893,1.238518838,0.774074273,0.02168391,NA
TSQ3466_GB_OG022,Retene InjSt,12122.30161,101.9,22,49.6269168,4.501307646,11.02820373,6.892627333,0.02168391,NA
